RAE(NPL) 5212 AIRFOIL
 0.0024898     0.0095873
 0.0022273     0.0090553
 0.0019807     0.0085276
 0.0017496     0.0080042
 0.0015335     0.0074852
 0.0013978     0.0071416
 0.0013324     0.0069705
 0.0012688     0.0068000
 0.0012068     0.0066299
 0.0011465     0.0064602
 0.0010880     0.0062910
 0.0010311     0.0061222
 0.0009760     0.0059539
 0.0009225     0.0057860
 0.0008708     0.0056184
 0.0008206     0.0054513
 0.0007721     0.0052846
 0.0007252     0.0051183
 0.0006798     0.0049524
 0.0006359     0.0047871
 0.0005936     0.0046221
 0.0005527     0.0044577
 0.0005133     0.0042938
 0.0004754     0.0041305
 0.0004389     0.0039678
 0.0004039     0.0038057
 0.0003703     0.0036443
 0.0003382     0.0034835
 0.0003075     0.0033235
 0.0002783     0.0031641
 0.0002506     0.0030054
 0.0002244     0.0028475
 0.0001996     0.0026901
 0.0001763     0.0025335
 0.0001544     0.0023775
 0.0001339     0.0022222
 0.0001150     0.0020675
 0.0000974     0.0019133
 0.0000813     0.0017597
 0.0000667     0.0016067
 0.0000535     0.0014542
 0.0000417     0.0013020
 0.0000314     0.0011504
 0.0000225     0.0009991
 0.0000151     0.0008481
 0.0000091     0.0006975
 0.0000046     0.0005471
 0.0000016     0.0003969
 0.0000000     0.0002469
-0.0000001     0.0000970
 0.0000014    -0.0000529
 0.0000044    -0.0002028
 0.0000089    -0.0003528
 0.0000150    -0.0005029
 0.0000227    -0.0006530
 0.0000321    -0.0008033
 0.0000431    -0.0009538
 0.0000558    -0.0011044
 0.0000702    -0.0012553
 0.0000864    -0.0014064
 0.0001044    -0.0015577
 0.0001242    -0.0017093
 0.0001459    -0.0018611
 0.0001696    -0.0020132
 0.0001952    -0.0021654
 0.0002229    -0.0023180
 0.0002526    -0.0024707
 0.0002844    -0.0026236
 0.0003185    -0.0027767
 0.0003547    -0.0029300
 0.0003932    -0.0030833
 0.0004341    -0.0032367
 0.0004773    -0.0033902
 0.0005229    -0.0035435
 0.0005710    -0.0036969
 0.0006215    -0.0038501
 0.0006744    -0.0040030
 0.0007298    -0.0041558
 0.0007876    -0.0043083
 0.0008479    -0.0044605
 0.0009107    -0.0046124
 0.0009759    -0.0047639
 0.0010436    -0.0049150
 0.0011137    -0.0050657
 0.0011863    -0.0052160
 0.0012612    -0.0053660
 0.0013386    -0.0055156
 0.0014183    -0.0056648
 0.0015003    -0.0058136
 0.0015846    -0.0059621
 0.0016711    -0.0061102
 0.0017599    -0.0062579
 0.0018510    -0.0064052
 0.0019443    -0.0065519
 0.0020399    -0.0066982
 0.0021379    -0.0068440
 0.0022382    -0.0069892
 0.0023409    -0.0071339
 0.0024460    -0.0072779
 0.0025535    -0.0074213
 0.0026634    -0.0075640
 0.0027757    -0.0077062
 0.0028903    -0.0078478
 0.0030073    -0.0079887
 0.0031266    -0.0081292
 0.0032481    -0.0082690
 0.0033719    -0.0084083
 0.0034980    -0.0085471
 0.0036263    -0.0086853
 0.0037568    -0.0088230
 0.0038895    -0.0089602
 0.0040244    -0.0090969
 0.0041616    -0.0092329
 0.0043011    -0.0093685
 0.0044427    -0.0095035
 0.0045867    -0.0096379
 0.0047330    -0.0097717
 0.0048815    -0.0099050
 0.0050324    -0.0100376
 0.0051856    -0.0101697
 0.0053411    -0.0103012
 0.0054990    -0.0104321
 0.0056592    -0.0105625
 0.0058218    -0.0106924
 0.0059867    -0.0108216
 0.0061540    -0.0109504
 0.0063237    -0.0110787
 0.0064958    -0.0112064
 0.0066703    -0.0113337
 0.0068472    -0.0114605
 0.0070266    -0.0115868
 0.0073925    -0.0118385
 0.0079598    -0.0122136
 0.0085492    -0.0125866
 0.0091617    -0.0129579
 0.0097984    -0.0133272
 0.0104606    -0.0136946
 0.0111497    -0.0140606
 0.0118672    -0.0144254
 0.0126148    -0.0147895
 0.0133944    -0.0151535
 0.0142078    -0.0155180
 0.0150571    -0.0158839
 0.0159447    -0.0162519
 0.0168736    -0.0166230
 0.0178474    -0.0169978
 0.0188700    -0.0173774
 0.0199457    -0.0177632
 0.0210793    -0.0181566
 0.0222762    -0.0185596
 0.0235427    -0.0189734
 0.0248864    -0.0193989
 0.0263165    -0.0198370
 0.0278440    -0.0202888
 0.0294827    -0.0207560
 0.0312502    -0.0212405
 0.0331698    -0.0217458
 0.0352715    -0.0222767
 0.0375931    -0.0228393
 0.0401830    -0.0234419
 0.0431032    -0.0240928
 0.0464351    -0.0248019
 0.0502849    -0.0255819
 0.0547919    -0.0264493
 0.0601467    -0.0274283
 0.0666512    -0.0285571
 0.0747828    -0.0298831
 0.0851917    -0.0314535
 0.0986329    -0.0332905
 0.1158867    -0.0353588
 0.1395439    -0.0377615
 0.1708611    -0.0404983
 0.2021474    -0.0427002
 0.2401138    -0.0447638
 0.2756414    -0.0461890
 0.3095701    -0.0469738
 0.3436955    -0.0472027
 0.3764656    -0.0468616
 0.4091201    -0.0459607
 0.4432888    -0.0444333
 0.4747270    -0.0425117
 0.5018636    -0.0403426
 0.5324159    -0.0372539
 0.5759949    -0.0322186
 0.6191438    -0.0267134
 0.6669805    -0.0203834
 0.7068970    -0.0155532
 0.7470266    -0.0113054
 0.7847032    -0.0078527
 0.8217422    -0.0050571
 0.8585902    -0.0028293
 0.8937038    -0.0012503
 0.9244623    -0.0003440
 0.9495003     0.0000374
 0.9665750     0.0001138
 0.9782856     0.0000905
 0.9864706     0.0000668
 0.9925345     0.0000382
 0.9973093     0.0000114
 1.0000000     0.0000000
